API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Tue Dec 31 00:51:56 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mars Barycenter (4)             {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2031-Jun-01 00:00:00.0000 TDB
Stop  time      : A.D. 2032-Feb-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2463110.500000000, A.D. 2031-Sep-01 00:00:00.0000,  6.747619187579589E+07, -2.011641796759623E+08, -5.868759479336828E+06,  2.386714738114363E+01,  9.812102431586506E+00, -3.793745268744999E-01,
2463111.500000000, A.D. 2031-Sep-02 00:00:00.0000,  6.953477766973582E+07, -2.003060364163330E+08, -5.901233249713853E+06,  2.378486351885515E+01,  1.005223502796426E+01, -3.723242681847712E-01,
2463112.500000000, A.D. 2031-Sep-03 00:00:00.0000,  7.158614059715328E+07, -1.994271694552767E+08, -5.933095592878208E+06,  2.369995138376452E+01,  1.029181233676126E+01, -3.652212321612414E-01,
2463113.500000000, A.D. 2031-Sep-04 00:00:00.0000,  7.363005357857633E+07, -1.985276281727844E+08, -5.964341978360444E+06,  2.361241112975490E+01,  1.053080185485640E+01, -3.580661038742754E-01,
2463114.500000000, A.D. 2031-Sep-05 00:00:00.0000,  7.566628956800133E+07, -1.976074647629524E+08, -5.994967935497776E+06,  2.352224337853914E+01,  1.076917094531240E+01, -3.508595826623613E-01,
2463115.500000000, A.D. 2031-Sep-06 00:00:00.0000,  7.769462159353638E+07, -1.966667342452132E+08, -6.024969054665491E+06,  2.342944922480126E+01,  1.100688684506177E+01, -3.436023820969987E-01,
2463116.500000000, A.D. 2031-Sep-07 00:00:00.0000,  7.971482279848343E+07, -1.957054944748949E+08, -6.054340988504753E+06,  2.333403024120239E+01,  1.124391667276194E+01, -3.362952299407596E-01,
2463117.500000000, A.D. 2031-Sep-08 00:00:00.0000,  8.172666648284657E+07, -1.947238061530949E+08, -6.083079453146756E+06,  2.323598848324550E+01,  1.148022743681737E+01, -3.289388680984078E-01,
2463118.500000000, A.D. 2031-Sep-09 00:00:00.0000,  8.372992614525451E+07, -1.937217328358533E+08, -6.111180229432285E+06,  2.313532649399361E+01,  1.171578604356631E+01, -3.215340525610522E-01,
2463119.500000000, A.D. 2031-Sep-10 00:00:00.0000,  8.572437552528413E+07, -1.926993409426118E+08, -6.138639164125919E+06,  2.303204730863584E+01,  1.195055930562943E+01, -3.140815533431933E-01,
2463120.500000000, A.D. 2031-Sep-11 00:00:00.0000,  8.770978864617181E+07, -1.916566997639446E+08, -6.165452171124905E+06,  2.292615445889603E+01,  1.218451395041749E+01, -3.065821544126406E-01,
